lower_mfc_v,upper_mfc_v,deflection_mm,pitch_deg,cl,cd,is_synthetic
-475.0,1050.0,-6.2554,16.0,0.2289567444458235,0.0927372888171776,True
-475.0,1050.0,-6.2554,20.0,0.26764467295519423,0.12095972156716725,True
-475.0,1075.0,-6.374925,-4.0,0.06968193589425345,0.02467278205287328,True
-475.0,1075.0,-6.374925,0.0,0.10005861797194986,0.028532933163708578,True
-475.0,1075.0,-6.374925,4.0,0.13012700136527244,0.03786084010798064,True
-475.0,1075.0,-6.374925,8.0,0.1617432727415492,0.050587545787366024,True
-475.0,1075.0,-6.374925,12.0,0.19606451656944274,0.06861804486781681,True
-475.0,1075.0,-6.374925,16.0,0.23062419014521537,0.09328336244880228,True
-475.0,1075.0,-6.374925,20.0,0.2694070621819536,0.12177218102271316,True
-475.0,1100.0,-6.4944500000000005,-4.0,0.07098078312854247,0.024421775102395432,True
-475.0,1100.0,-6.4944500000000005,0.0,0.10149364982830666,0.02867604075131356,True
-475.0,1100.0,-6.4944500000000005,4.0,0.13150170452194782,0.03815066511522072,True
-475.0,1100.0,-6.4944500000000005,8.0,0.16325241019198306,0.051107062600604616,True
-475.0,1100.0,-6.4944500000000005,12.0,0.19753614124363908,0.06924556224401142,True
-475.0,1100.0,-6.4944500000000005,16.0,0.2322916358446072,0.09382943608042696,True
-475.0,1100.0,-6.4944500000000005,20.0,0.27116945140871296,0.12258464047825907,True
-475.0,1125.0,-6.614000000000001,-4.0,0.07227990203135991,0.024170715650986718,True
-475.0,1125.0,-6.614000000000001,0.0,0.10292898183773945,0.028819178271482355,True
-475.0,1125.0,-6.614000000000001,4.0,0.1328766952132721,0.038440550742625465,True
-475.0,1125.0,-6.614000000000001,8.0,0.16476186329551254,0.05162668807663618,True
-475.0,1125.0,-6.614000000000001,12.0,0.19900807372471147,0.0698732108725332,True
-475.0,1125.0,-6.614000000000001,16.0,0.23395943030904806,0.0943756239295023,True
-475.0,1125.0,-6.614000000000001,20.0,0.27293220925902945,0.1233972698688511,True
-475.0,1150.0,-6.733549999999999,-4.0,0.07357902093417731,0.023919656199578008,True
-475.0,1150.0,-6.733549999999999,0.0,0.10436431384717221,0.02896231579165115,True
-475.0,1150.0,-6.733549999999999,4.0,0.1342516859045964,0.0387304363700302,True
-475.0,1150.0,-6.733549999999999,8.0,0.16627131639904205,0.05214631355266774,True
-475.0,1150.0,-6.733549999999999,12.0,0.2004800062057838,0.07050085950105497,True
-475.0,1150.0,-6.733549999999999,16.0,0.23562722477348888,0.09492181177857764,True
-475.0,1150.0,-6.733549999999999,20.0,0.27469496710934593,0.12420989925944313,True
-475.0,1175.0,-6.8530999999999995,-4.0,0.07487813983699475,0.023668596748169297,True
-475.0,1175.0,-6.8530999999999995,0.0,0.105799645856605,0.029105453311819948,True
-475.0,1175.0,-6.8530999999999995,4.0,0.13562667659592073,0.03902032199743494,True
-475.0,1175.0,-6.8530999999999995,8.0,0.16778076950257154,0.05266593902869931,True
-475.0,1175.0,-6.8530999999999995,12.0,0.20195193868685615,0.07112850812957677,True
-475.0,1175.0,-6.8530999999999995,16.0,0.23729501923792973,0.09546799962765297,True
-475.0,1175.0,-6.8530999999999995,20.0,0.2764577249596624,0.12502252865003516,True
-475.0,1450.0,-8.168050000000001,-4.0,0.10207713461538463,0.02410788846153846,True
-475.0,1450.0,-8.168050000000001,0.0,0.1271140349392027,0.03172420055410189,True
-475.0,1450.0,-8.168050000000001,4.0,0.15999898665982554,0.04305378129810159,True
-475.0,1450.0,-8.168050000000001,8.0,0.19708164678722592,0.05950110792612544,True
-475.0,1450.0,-8.168050000000001,12.0,0.22797166794921125,0.07983639015005771,True
-475.0,1450.0,-8.168050000000001,16.0,0.2639384936514044,0.10561165236629474,True
-475.0,1450.0,-8.168050000000001,20.0,0.30273920769230767,0.13740631846153847,True
-475.0,1475.0,-8.287650000000001,-4.0,0.10528227867590456,0.02428689376443418,True
-475.0,1475.0,-8.287650000000001,0.0,0.12821501924557352,0.03190278367975366,True
-475.0,1475.0,-8.287650000000001,4.0,0.1614410595177014,0.04330445651616214,True
-475.0,1475.0,-8.287650000000001,8.0,0.20296270873412858,0.06009611677568296,True
-475.0,1475.0,-8.287650000000001,12.0,0.23020292147806004,0.0804804518860662,True
-475.0,1475.0,-8.287650000000001,16.0,0.2661281639722864,0.10639538106235566,True
-475.0,1475.0,-8.287650000000001,20.0,0.30459450731331794,0.13829230869899922,True
-475.0,1500.0,-8.407250000000001,-4.0,0.10835000000000003,0.024575000000000003,True
-475.0,1500.0,-8.407250000000001,0.0,0.12923500000000002,0.032073000000000004,True
-475.0,1500.0,-8.407250000000001,4.0,0.16327000000000003,0.04602033333333337,True
-475.0,1500.0,-8.407250000000001,8.0,0.19779999999999992,0.062456000000000025,True
-475.0,1500.0,-8.407250000000001,12.0,0.23235,0.08110200000000001,True
-475.0,1500.0,-8.407250000000001,16.0,0.26890000000000003,0.10869850000000003,True
-475.0,1500.0,-8.407250000000001,20.0,0.30675,0.13938150000000002,True
-450.0,100.0,-1.6621,0.0,0.022217282973286876,0.0367496931010453,True
-450.0,100.0,-1.6621,4.0,0.0520536625319396,0.03927904854819977,True
-450.0,100.0,-1.6621,8.0,0.0804699781649245,0.047088520975609754,True
-450.0,100.0,-1.6621,12.0,0.11151977886178861,0.05474388264808362,True
-450.0,100.0,-1.6621,16.0,0.14598802740998837,0.07482852506387921,True
-450.0,100.0,-1.6621,20.0,0.2131074880371661,0.1147487923809524,True
-450.0,125.0,-1.7790499999999998,0.0,0.023819430058072008,0.035879943693379795,True
-450.0,125.0,-1.7790499999999998,4.0,0.05386824840882694,0.038599081416957025,True
-450.0,125.0,-1.7790499999999998,8.0,0.08238736051103368,0.046503200487804874,True
-450.0,125.0,-1.7790499999999998,12.0,0.1135202894308943,0.054498409895470376,True
-450.0,125.0,-1.7790499999999998,16.0,0.14801027084785134,0.0744813968176539,True
-450.0,125.0,-1.7790499999999998,20.0,0.21347368687572588,0.11349687047619048,True
-450.0,250.0,-2.3696,0.0,0.031909622113821146,0.03148806243902439,True
-450.0,250.0,-2.3696,4.0,0.06303117008130081,0.03516552357723577,True
-450.0,250.0,-2.3696,8.0,0.09206936260162601,0.043547569756097554,True
-450.0,250.0,-2.3696,12.0,0.12362205528455283,0.05325887219512195,True
-450.0,250.0,-2.3696,16.0,0.15822177886178862,0.07272854016260163,True
-450.0,250.0,-2.3696,20.0,0.21532284227642276,0.10717517333333333,True
-450.0,275.0,-2.4882,0.0,0.03353437324041812,0.030606042090592336,True
-450.0,275.0,-2.4882,4.0,0.06487135721254356,0.03447596306620209,True
-450.0,275.0,-2.4882,8.0,0.09401379651567944,0.0429539912195122,True
-450.0,275.0,-2.4882,12.0,0.1256507902439024,0.05300993616724738,True
-450.0,275.0,-2.4882,16.0,0.16027255331010454,0.07237651442508711,True
-450.0,275.0,-2.4882,20.0,0.21569420766550523,0.10590558857142857,True
-450.0,300.0,-2.6068,0.0,0.0351591243670151,0.02972402174216028,True
-450.0,300.0,-2.6068,4.0,0.06671154434378629,0.03378640255516841,True
-450.0,300.0,-2.6068,8.0,0.09595823042973287,0.042360412682926826,True
-450.0,300.0,-2.6068,12.0,0.12767952520325204,0.05276100013937282,True
-450.0,300.0,-2.6068,16.0,0.16232332775842043,0.0720244886875726,True
-450.0,300.0,-2.6068,20.0,0.21606557305458768,0.10463600380952381,True
-450.0,325.0,-2.7257499999999997,0.0,0.036788670290360044,0.02883939846689896,True
-450.0,325.0,-2.7257499999999997,4.0,0.06855716204413473,0.033094807084785134,True
-450.0,325.0,-2.7257499999999997,8.0,0.09790840255516842,0.04176508243902439,True
-450.0,325.0,-2.7257499999999997,12.0,0.12971424715447155,0.05251132947735192,True
-450.0,325.0,-2.7257499999999997,16.0,0.16438015423925667,0.07167142408826946,True
-450.0,325.0,-2.7257499999999997,20.0,0.21643803437862952,0.10336267238095237,True
-450.0,350.0,-2.8447,0.0,0.038418216213704996,0.02795477519163763,True
-450.0,350.0,-2.8447,4.0,0.07040277974448317,0.032403211614401864,True
-450.0,350.0,-2.8447,8.0,0.09985857468060394,0.04116975219512195,True
-450.0,350.0,-2.8447,12.0,0.13174896910569106,0.052261658815331014,True
-450.0,350.0,-2.8447,16.0,0.16643698072009294,0.07131835948896632,True
-450.0,350.0,-2.8447,20.0,0.2168104957026713,0.10208934095238095,True
-450.0,375.0,-2.9637000000000002,0.0,0.04004844710801394,0.02706978006968641,True
-450.0,375.0,-2.9637000000000002,4.0,0.07224917324041813,0.031711325435540075,True
-450.0,375.0,-2.9637000000000002,8.0,0.10180956655052265,0.04057417170731707,True
-450.0,375.0,-2.9637000000000002,12.0,0.13378454634146342,0.05201188320557491,True
-450.0,375.0,-2.9637000000000002,16.0,0.1684946717770035,0.07096514648083624,True
-450.0,375.0,-2.9637000000000002,20.0,0.21718311358885017,0.10081547428571427,True
-450.0,400.0,-3.0827,0.0,0.04167867800232288,0.02618478494773519,True
-450.0,400.0,-3.0827,4.0,0.07409556673635309,0.03101943925667828,True
-450.0,400.0,-3.0827,8.0,0.10376055842044135,0.039978591219512194,True
-450.0,400.0,-3.0827,12.0,0.1358201235772358,0.05176210759581881,True
-450.0,400.0,-3.0827,16.0,0.17055236283391406,0.07061193347270617,True
-450.0,400.0,-3.0827,20.0,0.21755573147502905,0.09954160761904762,True
-450.0,425.0,-3.20205,0.0,0.04331370369337979,0.02529718689895471,True
-450.0,425.0,-3.20205,4.0,0.07594739080139373,0.030325518118466902,True
-450.0,425.0,-3.20205,8.0,0.10571728850174217,0.03938125902439024,True
-450.0,425.0,-3.20205,12.0,0.13786168780487806,0.05151159735191638,True
-450.0,425.0,-3.20205,16.0,0.17261610592334495,0.07025768160278746,True
-450.0,425.0,-3.20205,20.0,0.21792944529616726,0.09826399428571428,True
-450.0,450.0,-3.3214,0.0,0.04494872938443671,0.024409588850174215,True
-450.0,450.0,-3.3214,4.0,0.07779921486643437,0.02963159698025552,True
-450.0,450.0,-3.3214,8.0,0.10767401858304299,0.03878392682926829,True
-450.0,450.0,-3.3214,12.0,0.13990325203252033,0.051261087108013935,True
-450.0,450.0,-3.3214,16.0,0.17467984901277583,0.06990342973286875,True
-450.0,450.0,-3.3214,20.0,0.21830315911730547,0.09698638095238094,True
-450.0,475.0,-3.44085,0.0,0.04658512501742161,0.023521247108013937,True
-450.0,475.0,-3.44085,4.0,0.07965259052264809,0.028937094425087108,True
-450.0,475.0,-3.44085,8.0,0.10963238815331011,0.038186094146341464,True
-450.0,475.0,-3.44085,12.0,0.1419465268292683,0.051010366968641106,True
-450.0,475.0,-3.44085,16.0,0.17674532125435538,0.06954888104529616,True
-450.0,475.0,-3.44085,20.0,0.2186771860627178,0.09570769714285714,True
-450.0,500.0,-3.5603,0.0,0.0482215206504065,0.02263290536585366,True
-450.0,500.0,-3.5603,4.0,0.08150596617886179,0.0282425918699187,True
-450.0,500.0,-3.5603,8.0,0.11159075772357724,0.03758826146341463,True
-450.0,500.0,-3.5603,12.0,0.14398980162601627,0.050759646829268285,True
-450.0,500.0,-3.5603,16.0,0.17881079349593493,0.06919433235772357,True
-450.0,500.0,-3.5603,20.0,0.2190512130081301,0.09442901333333333,True
-450.0,525.0,-3.67985,0.0,0.0498592862253194,0.02174381993031359,True
-450.0,525.0,-3.67985,4.0,0.08336089342624856,0.027547507897793266,True
-450.0,525.0,-3.67985,8.0,0.11355076678281069,0.03698992829268293,True
-450.0,525.0,-3.67985,12.0,0.14603478699186992,0.05050871679442509,True
-450.0,525.0,-3.67985,16.0,0.1808779948896632,0.0688394868524971,True
-450.0,525.0,-3.67985,20.0,0.2194255530778165,0.09314925904761905,True
-450.0,550.0,-3.7994,0.0,0.05409212471131639,0.02201127636643572,True
-450.0,550.0,-3.7994,4.0,0.08446280369515011,0.027040442648190915,True
-450.0,550.0,-3.7994,8.0,0.11454615088529638,0.03702616089299461,True
-450.0,550.0,-3.7994,12.0,0.14774941493456506,0.050966484218629704,True
-450.0,550.0,-3.7994,16.0,0.18364410315627405,0.06981019168591224,True
-450.0,550.0,-3.7994,20.0,0.22165493456505003,0.09396689915319476,True
-450.0,575.0,-3.9189499999999997,-4.0,0.02857688491147036,0.019490488837567356,True
-450.0,575.0,-3.9189499999999997,0.0,0.057512725756798354,0.022502004874294507,True
-450.0,575.0,-3.9189499999999997,4.0,0.08600435642802155,0.02775038606620477,True
-450.0,575.0,-3.9189499999999997,8.0,0.11576512889572911,0.03744071181223548,True
-450.0,575.0,-3.9189499999999997,12.0,0.1493185662047729,0.05173633468052347,True
-450.0,575.0,-3.9189499999999997,16.0,0.18666718188814777,0.07144694073884042,True
-450.0,575.0,-3.9189499999999997,20.0,0.22466764819091609,0.09574058891454965,True
-450.0,1000.0,-5.9513,-4.0,0.06507851268048488,0.02556241032642423,True
-450.0,1000.0,-5.9513,0.0,0.09497252409912706,0.028025725869844028,True
-450.0,1000.0,-5.9513,4.0,0.12525472673865376,0.03683363141781474,True
-450.0,1000.0,-5.9513,8.0,0.15639453103529505,0.04874625476031566,True
-450.0,1000.0,-5.9513,12.0,0.19084872905547973,0.06639397418393943,True
-450.0,1000.0,-5.9513,16.0,0.224714366389475,0.09134794774730048,True
-450.0,1000.0,-5.9513,20.0,0.2631607360059576,0.11889263166604608,True
-450.0,1025.0,-6.07085,-4.0,0.06637763158330232,0.025311350875015515,True
-450.0,1025.0,-6.07085,0.0,0.09640785610855984,0.028168863390012826,True
-450.0,1025.0,-6.07085,4.0,0.12662971742997808,0.03712351704521948,True
-450.0,1025.0,-6.07085,8.0,0.15790398413882456,0.04926588023634722,True
-450.0,1025.0,-6.07085,12.0,0.19232066153655208,0.06702162281246121,True
-450.0,1025.0,-6.07085,16.0,0.22638216085391588,0.09189413559637583,True
-450.0,1025.0,-6.07085,20.0,0.26492349385627406,0.11970526105663812,True
-450.0,1050.0,-6.1904,-4.0,0.06767675048611974,0.0250602914236068,True
-450.0,1050.0,-6.1904,0.0,0.09784318811799264,0.02831200091018162,True
-450.0,1050.0,-6.1904,4.0,0.1280047081213024,0.03741340267262422,True
-450.0,1050.0,-6.1904,8.0,0.15941343724235407,0.04978550571237879,True
-450.0,1050.0,-6.1904,12.0,0.19379259401762444,0.067649271440983,True
-450.0,1050.0,-6.1904,16.0,0.22804995531835673,0.09244032344545117,True
-450.0,1050.0,-6.1904,20.0,0.26668625170659055,0.12051789044723014,True
-450.0,1075.0,-6.309950000000001,-4.0,0.06897586938893717,0.024809231972198087,True
-450.0,1075.0,-6.309950000000001,0.0,0.09927852012742544,0.02845513843035042,True
-450.0,1075.0,-6.309950000000001,4.0,0.12937969881262673,0.03770328830002896,True
-450.0,1075.0,-6.309950000000001,8.0,0.16092289034588358,0.05030513118841035,True
-450.0,1075.0,-6.309950000000001,12.0,0.1952645264986968,0.06827692006950478,True
-450.0,1075.0,-6.309950000000001,16.0,0.22971774978279758,0.09298651129452651,True
-450.0,1075.0,-6.309950000000001,20.0,0.26844900955690704,0.12133051983782217,True
-450.0,1100.0,-6.4295,-4.0,0.07027498829175459,0.024558172520789377,True
-450.0,1100.0,-6.4295,0.0,0.10071385213685821,0.02859827595051922,True
-450.0,1100.0,-6.4295,4.0,0.13075468950395103,0.037993173927433704,True
-450.0,1100.0,-6.4295,8.0,0.16243234344941307,0.05082475666444192,True
-450.0,1100.0,-6.4295,12.0,0.19673645897976916,0.06890456869802657,True
-450.0,1100.0,-6.4295,16.0,0.23138554424723842,0.09353269914360184,True
-450.0,1100.0,-6.4295,20.0,0.2702117674072235,0.12214314922841421,True
-450.0,1125.0,-6.549049999999999,-4.0,0.07157410719457201,0.024307113069380666,True
-450.0,1125.0,-6.549049999999999,0.0,0.10214918414629101,0.028741413470688017,True
-450.0,1125.0,-6.549049999999999,4.0,0.13212968019527532,0.03828305955483844,True
-450.0,1125.0,-6.549049999999999,8.0,0.16394179655294258,0.051344382140473474,True
-450.0,1125.0,-6.549049999999999,12.0,0.1982083914608415,0.06953221732654834,True
-450.0,1125.0,-6.549049999999999,16.0,0.23305333871167927,0.09407888699267718,True
-450.0,1125.0,-6.549049999999999,20.0,0.27197452525754,0.12295577861900624,True
-450.0,1150.0,-6.6686,-4.0,0.07287322609738943,0.024056053617971952,True
-450.0,1150.0,-6.6686,0.0,0.1035845161557238,0.02888455099085681,True
-450.0,1150.0,-6.6686,4.0,0.13350467088659965,0.03857294518224318,True
-450.0,1150.0,-6.6686,8.0,0.16545124965647207,0.051864007616505045,True
-450.0,1150.0,-6.6686,12.0,0.19968032394191387,0.07015986595507012,True
-450.0,1150.0,-6.6686,16.0,0.23472113317612014,0.0946250748417525,True
-450.0,1150.0,-6.6686,20.0,0.2737372831078565,0.12376840800959826,True
-450.0,1175.0,-6.78815,-4.0,0.07417234500020686,0.02380499416656324,True
-450.0,1175.0,-6.78815,0.0,0.1050198481651566,0.029027688511025607,True
-450.0,1175.0,-6.78815,4.0,0.13487966157792397,0.038862830809647926,True
-450.0,1175.0,-6.78815,8.0,0.16696070276000158,0.052383633092536616,True
-450.0,1175.0,-6.78815,12.0,0.20115225642298623,0.0707875145835919,True
-450.0,1175.0,-6.78815,16.0,0.23638892764056102,0.09517126269082786,True
-450.0,1175.0,-6.78815,20.0,0.27550004095817304,0.12458103740019032,True
-450.0,1200.0,-6.9077,-4.0,0.0754714639030243,0.023553934715154524,True
-450.0,1200.0,-6.9077,0.0,0.10645518017458938,0.02917082603119441,True
-450.0,1200.0,-6.9077,4.0,0.13625465226924827,0.03915271643705267,True
-450.0,1200.0,-6.9077,8.0,0.16847015586353106,0.05290325856856817,True
-450.0,1200.0,-6.9077,12.0,0.2026241889040586,0.07141516321211369,True
-450.0,1200.0,-6.9077,16.0,0.2380567221050019,0.09571745053990319,True
-450.0,1200.0,-6.9077,20.0,0.27726279880848953,0.12539366679078234,True
-450.0,1225.0,-7.0273,-4.0,0.07677112614289852,0.023302770261884074,True
-450.0,1225.0,-7.0273,0.0,0.10789111249017418,0.029314023416490836,True
-450.0,1225.0,-7.0273,4.0,0.13763021802987052,0.03944272330478673,True
-450.0,1225.0,-7.0273,8.0,0.16998024027325193,0.0534231013701857,True
-450.0,1225.0,-7.0273,12.0,0.20409673699888295,0.07204307434528981,True
-450.0,1225.0,-7.0273,16.0,0.23972521409954078,0.09626386682387986,True
-450.0,1225.0,-7.0273,20.0,0.2790262939059203,0.12620663605146662,True
-450.0,1250.0,-7.1469,-4.0,0.07807078838277273,0.02305160580861363,True
-450.0,1250.0,-7.1469,0.0,0.10932704480575896,0.029457220801787268,True
-450.0,1250.0,-7.1469,4.0,0.13900578379049275,0.03973273017252079,True
-450.0,1250.0,-7.1469,8.0,0.1714903246829728,0.05394294417180323,True
-450.0,1250.0,-7.1469,12.0,0.20556928509370734,0.07267098547846593,True
-450.0,1250.0,-7.1469,16.0,0.24139370609407967,0.09681028310785653,True
-450.0,1250.0,-7.1469,20.0,0.2807897890033511,0.12701960531215092,True
-450.0,1275.0,-7.2664,-4.0,0.07936936394853338,0.022800651359066653,True
-450.0,1275.0,-7.2664,0.0,0.11076177650903975,0.02960029845682843,True
-450.0,1275.0,-7.2664,4.0,0.14038019941251914,0.04002249455959621,True
-450.0,1275.0,-7.2664,8.0,0.17299914648031095,0.05446235232224884,True
-450.0,1275.0,-7.2664,12.0,0.2070406019610277,0.07329837160233336,True
-450.0,1275.0,-7.2664,16.0,0.2430608030284225,0.09735624252203054,True
-450.0,1275.0,-7.2664,20.0,0.28255180960655335,0.1278318948326507,True
-450.0,1300.0,-7.3859,-4.0,0.08190904849884527,0.0228236766743649,True
-450.0,1300.0,-7.3859,0.0,0.11355454195535027,0.02987338414164742,True
-450.0,1300.0,-7.3859,4.0,0.14490207852193995,0.040488621247113166,True
-450.0,1300.0,-7.3859,8.0,0.17776015396458816,0.055290622786759044,True
-450.0,1300.0,-7.3859,12.0,0.20983495765973825,0.07413853733641262,True
-450.0,1300.0,-7.3859,16.0,0.24693089299461124,0.09862711085450347,True
-450.0,1300.0,-7.3859,20.0,0.28513464973056196,0.12925567359507315,True
-450.0,1325.0,-7.5053,-4.0,0.08498970746728252,0.022974880677444187,True
-450.0,1325.0,-7.5053,0.0,0.11694167821401076,0.03020336566589684,True
-450.0,1325.0,-7.5053,4.0,0.14891110854503464,0.04102961739799846,True
-450.0,1325.0,-7.5053,8.0,0.18175832178598922,0.05613558968437259,True
-450.0,1325.0,-7.5053,12.0,0.21320830638953042,0.075071493456505,True
-450.0,1325.0,-7.5053,16.0,0.25049878367975364,0.09984763202463433,True
-450.0,1325.0,-7.5053,20.0,0.288488999230177,0.13054509622786759,True
-450.0,1450.0,-8.1031,-4.0,0.10040342307692307,0.023972992307692308,True
-450.0,1450.0,-8.1031,0.0,0.12619731722333383,0.03157804555948899,True
-450.0,1450.0,-8.1031,4.0,0.15921585428424834,0.04291764956387891,True
-450.0,1450.0,-8.1031,8.0,0.19388787610619468,0.05917798230088496,True
-450.0,1450.0,-8.1031,12.0,0.22671465178914965,0.0793580742593305,True
-450.0,1450.0,-8.1031,16.0,0.2626914736437091,0.10501363255098115,True
-450.0,1450.0,-8.1031,20.0,0.3020497384615385,0.1371285323076923,True
-450.0,1475.0,-8.2227,-4.0,0.10350227867590453,0.024211893764434177,True
-450.0,1475.0,-8.2227,0.0,0.12780501924557353,0.031834783679753655,True
-450.0,1475.0,-8.2227,4.0,0.16065792714212418,0.04316832478193946,True
-450.0,1475.0,-8.2227,8.0,0.19976893805309737,0.059772991150442475,True
-450.0,1475.0,-8.2227,12.0,0.22901792147806005,0.0802064518860662,True
-450.0,1475.0,-8.2227,16.0,0.2649731639722864,0.10607138106235567,True
-450.0,1475.0,-8.2227,20.0,0.3033995073133179,0.13769130869899923,True
-450.0,1500.0,-8.3423,-4.0,0.10678,0.02435,True
-450.0,1500.0,-8.3423,0.0,0.12856,0.03196,True
-450.0,1500.0,-8.3423,4.0,0.1621,0.043419,True
-450.0,1500.0,-8.3423,8.0,0.20565,0.060368,True
-450.0,1500.0,-8.3423,12.0,0.2312,0.080711,True
-450.0,1500.0,-8.3423,16.0,0.2671,0.106668,True
-450.0,1500.0,-8.3423,20.0,0.3056,0.138798,True
-425.0,100.0,-1.59575,0.0,0.021308326504065042,0.037243133658536584,True
-425.0,100.0,-1.59575,4.0,0.05102418178861788,0.03966481869918699,True
-425.0,100.0,-1.59575,8.0,0.07938217723577236,0.047420594634146336,True
-425.0,100.0,-1.59575,12.0,0.11038481626016258,0.054883148292682926,True
-425.0,100.0,-1.59575,16.0,0.14484073495934957,0.07502546357723579,True
-425.0,100.0,-1.59575,20.0,0.2128997300813008,0.11545905333333333,True
-425.0,125.0,-1.7127999999999999,0.0,0.022911843530778166,0.036372640557491294,True
-425.0,125.0,-1.7127999999999999,4.0,0.05284031925667827,0.038984270150987224,True
-425.0,125.0,-1.7127999999999999,8.0,0.08130119907084785,0.04683477365853658,True
-425.0,125.0,-1.7127999999999999,12.0,0.11238703739837397,0.0546374656445993,True
-425.0,125.0,-1.7127999999999999,16.0,0.1468647075493612,0.07467803851335658,True
-425.0,125.0,-1.7127999999999999,20.0,0.21326624204413472,0.11420606095238095,True
